6a0b03e5dc1f2b1e10816b6c,,2026-05-13T09:03:07.796Z,"{""sort"": 25, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",ส่งเอง D,available,2026-05-13T09:03:07.796Z
6a0b03e5dc1f2b1e10816b6d,,2026-05-13T09:03:07.796Z,"{""sort"": 26, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",ส่งเอง E,available,2026-05-13T09:03:07.796Z
6a0b03e5dc1f2b1e10816b6e,,2026-05-13T09:03:07.796Z,"{""sort"": 27, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",ส่งเอง F,available,2026-05-13T09:03:07.796Z
6a0b03e5dc1f2b1e10816b6f,,2026-05-13T09:03:07.796Z,"{""sort"": 28, ""zone"": ""VIP1"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",คุณชาย,available,2026-05-13T09:03:07.797Z
6a0b03e5dc1f2b1e10816b70,,2026-05-13T09:03:07.797Z,"{""sort"": 29, ""zone"": ""VIP2"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",โต๊ะเฮีย,available,2026-05-13T09:03:07.797Z
6a0b03e6dc1f2b1e10816b71,,2026-05-13T09:03:07.797Z,"{""sort"": 30, ""zone"": ""Reserve"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",สำรอง A,available,2026-05-13T09:03:07.797Z
6a0b03e6dc1f2b1e10816b72,,2026-05-13T09:03:07.797Z,"{""sort"": 31, ""zone"": ""Reserve"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",สำรอง B,available,2026-05-13T09:03:07.797Z
6a0b03e6dc1f2b1e10816b73,,2026-05-13T09:03:07.797Z,"{""sort"": 32, ""zone"": ""Reserve"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",สำรอง C,available,2026-05-13T09:03:07.797Z
6a0b03e6dc1f2b1e10816b74,,2026-05-13T09:03:07.797Z,"{""sort"": 33, ""zone"": ""Partner"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",สำรอง D,available,2026-05-13T09:03:07.797Z
6a0b03f3dc1f2b1e10816b75,,2026-05-13T09:03:07.797Z,"{""sort"": -1, ""zone"": ""Partner"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",โต๊ะเหลือง ,hidden,2026-05-13T09:03:07.797Z
6a0b03f4dc1f2b1e10816b76,,2026-05-13T09:03:07.797Z,"{""sort"": -2, ""zone"": ""Partner"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",โต๊ะเหลือง ,hidden,2026-05-13T09:03:07.797Z
6a0b0424dc1f2b1e10816b77,,2026-05-13T09:03:07.797Z,"{""sort"": -3, ""zone"": ""Partner"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",โต๊ะเหลือง 1,available,2026-05-13T09:03:07.797Z
6a0b0424dc1f2b1e10816b78,,2026-05-13T09:03:07.797Z,"{""sort"": -4, ""zone"": ""Partner"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",โต๊ะเหลือง 2,available,2026-05-13T09:03:07.797Z
